dl n=5 format = edgelist1
labels embedded
data:
		
482	482	79
482	483	10
482	484	169
482	486	21
482	721	44
484	482	81
484	483	32
484	484	10897
484	486	52
484	721	196
486	482	24
486	483	10
486	484	40
486	486	231
486	721	4
721	482	39
721	483	5
721	484	50
721	486	377
721	721	23
483	482	30
483	483	6
483	484	39
483	486	70
483	721	9
