dl n=6 format = edgelist1
labels embedded
data:
		
313TT	313TT	13024
313TT	325	131
313TT	327	132
313TT	331	5
313TT	333	91
313TT	339	837
339	313TT	42
339	325	80
339	327	66
339	331	53
339	333	121
339	339	2346
331	313TT	42
331	325	1695
331	327	417
331	331	29699
331	333	12281
331	339	2506
325	313TT	7703
325	325	30498
325	327	1615
325	331	2828
325	333	835
325	339	1233
333	313TT	273
333	325	965
333	327	278
333	331	1179
333	333	5613
333	339	105
327	313TT	89
327	325	696
327	327	5164
327	331	656
327	333	454
327	339	269
